id_documento;tipo_documento;folio;id_cliente;id_vendedor;id_condicion;linea_negocio;fecha_emision;fecha_vencimiento;moneda;monto_neto;monto_iva;monto_total;estado_sii;centro_costo
DOC-2024-00142;FEX;50142;CL0002;V004;CP60;EXPORTACION;2024-06-21;2024-08-20;USD;34523.13;0;34523.13;ACEPTADO;PLANTA_CALDERA
DOC-2024-00603;FAC;100208;CL0173;V006;CP30;FOODSERVICE;2024-06-21;2024-07-21;CLP;1048224;199163;1247387;ACEPTADO;CD_SANTIAGO
DOC-2024-00821;FAC;100415;CL0154;V005;CP30;FOODSERVICE;2024-06-21;2024-07-21;CLP;2561800;486742;3048542;ACEPTADO;PLANTA_CORONEL
DOC-2024-01524;FAC;101053;CL0193;V008;CP30;FOODSERVICE;2024-06-21;2024-07-21;CLP;13683473;2599860;16283333;ANULADO;PLANTA_CORONEL
DOC-2024-01688;FEE;8096;CL0235;V012;CP60;RETAIL;2024-06-21;2024-08-20;CLP;5217975;0;5217975;ACEPTADO;CD_SANTIAGO
DOC-2024-01703;FAC;101222;CL0260;V012;CP45;RETAIL;2024-06-21;2024-08-05;CLP;9315255;1769898;11085153;ACEPTADO;CD_SANTIAGO
DOC-2024-00011;FEX;50011;CL0049;V003;CP90;EXPORTACION;2024-06-24;2024-09-22;USD;39668.03;0;39668.03;ACEPTADO;PLANTA_CALDERA
DOC-2024-00424;FAC;100040;CL0156;V008;CP45;FOODSERVICE;2024-06-24;2024-08-08;CLP;5089951;967091;6057042;ACEPTADO;PLANTA_TALCAHUANO
DOC-2024-01169;FAC;100723;CL0218;V008;CP45;FOODSERVICE;2024-06-24;2024-08-08;CLP;2316164;440071;2756235;ACEPTADO;CD_SANTIAGO
DOC-2024-01827;FAC;101335;CL0279;V010;CP30;RETAIL;2024-06-24;2024-07-24;CLP;33036294;6276896;39313190;ACEPTADO;CD_SANTIAGO
DOC-2024-00080;FEX;50080;CL0012;V004;CP60;EXPORTACION;2024-06-25;2024-08-24;CLP;54404281;0;54404281;ACEPTADO;PLANTA_CORONEL
DOC-2024-00700;FAC;100299;CL0161;V005;CP45;FOODSERVICE;2024-06-25;2024-08-09;CLP;7354122;1397283;8751405;ACEPTADO;CD_SANTIAGO
DOC-2024-01068;FAC;100638;CL0138;V005;CP45;FOODSERVICE;2024-06-25;2024-08-09;CLP;1231703;234024;1465727;ACEPTADO;CD_SANTIAGO
DOC-2024-01119;FAC;100681;CL0150;V006;CP30;FOODSERVICE;2024-06-25;2024-07-25;CLP;4622475;878270;5500745;ACEPTADO;PLANTA_CORONEL
DOC-2024-01135;FAC;100694;CL0113;V005;CP60;FOODSERVICE;2024-06-25;2024-08-24;CLP;1797002;341430;2138432;ACEPTADO;CD_SANTIAGO
DOC-2024-01945;FAC;101443;CL0290;V009;CP45;RETAIL;2024-06-25;2024-08-09;CLP;12088945;2296900;14385845;ACEPTADO;PLANTA_TALCAHUANO
DOC-2024-00780;FAC;100374;CL0192;V006;CP30;FOODSERVICE;2024-06-26;2024-07-26;CLP;5601179;1064224;6665403;ACEPTADO;PLANTA_CORONEL
DOC-2024-00875;FEE;8030;CL0205;V007;CP45;FOODSERVICE;2024-06-26;2024-08-10;CLP;4448050;0;4448050;ACEPTADO;CD_SANTIAGO
DOC-2024-01778;FAC;101290;CL0321;V010;CP45;RETAIL;2024-06-26;2024-08-10;CLP;19911192;3783126;23694318;ACEPTADO;CD_SANTIAGO
DOC-2024-00051;FEX;50051;CL0032;V002;CP60;EXPORTACION;2024-06-27;2024-08-26;USD;234557.09;0;234557.09;ACEPTADO;PLANTA_CALDERA
DOC-2024-00102;FEX;50102;CL0032;V002;CP90;EXPORTACION;2024-06-27;2024-09-25;USD;193552.62;0;193552.62;ACEPTADO;PLANTA_TALCAHUANO
DOC-2024-00137;FEX;50137;CL0028;V001;CP90;EXPORTACION;2024-06-27;2024-09-25;CLP;39670151;0;39670151;ACEPTADO;PLANTA_CALDERA
DOC-2024-00560;FAC;100167;CL0181;V008;CP60;FOODSERVICE;2024-06-27;2024-08-26;CLP;3654227;694303;4348530;ACEPTADO;CD_SANTIAGO
DOC-2024-00829;FEE;8024;CL0178;V008;CP00;FOODSERVICE;2024-06-27;2024-06-27;CLP;3217206;0;3217206;ACEPTADO;CD_SANTIAGO
DOC-2024-01387;FAC;100926;CL0161;V005;CP60;FOODSERVICE;2024-06-27;2024-08-26;CLP;6508827;1236677;7745504;ACEPTADO;PLANTA_TALCAHUANO
DOC-2024-01804;FAC;101313;CL0335;V011;CP60;RETAIL;2024-06-27;2024-08-26;CLP;4235697;804782;5040479;ACEPTADO;CD_SANTIAGO
DOC-2024-00150;FEX;50150;CL0012;V004;CP90;EXPORTACION;2024-06-28;2024-09-26;USD;385564.05;0;385564.05;ACEPTADO;PLANTA_QUELLON
DOC-2024-00321;FEX;50321;CL0032;V002;CP60;EXPORTACION;2024-06-28;2024-08-27;USD;145721.76;0;145721.76;ACEPTADO;PLANTA_CALDERA
DOC-2024-00542;FAC;100150;CL0193;V008;CP30;FOODSERVICE;2024-06-28;2024-07-28;CLP;24759807;4704363;29464170;ACEPTADO;PLANTA_TALCAHUANO
DOC-2024-00730;FAC;100328;CL0215;V008;CP60;FOODSERVICE;2024-06-28;2024-08-27;CLP;1280045;243209;1523254;ACEPTADO;PLANTA_CORONEL
DOC-2024-00964;FAC;100543;CL0155;V005;CP45;FOODSERVICE;2024-06-28;2024-08-12;CLP;26451008;5025692;31476700;ACEPTADO;CD_SANTIAGO
DOC-2024-01039;FAC;100610;CL0094;V007;CP60;FOODSERVICE;2024-06-28;2024-08-27;CLP;6740828;1280757;8021585;ACEPTADO;CD_SANTIAGO
DOC-2024-01473;FAC;101008;CL0109;V007;CP60;FOODSERVICE;2024-06-28;2024-08-27;CLP;1603626;304689;1908315;ACEPTADO;CD_SANTIAGO
DOC-2024-01476;FAC;101010;CL0177;V005;CP00;FOODSERVICE;2024-06-28;2024-06-28;CLP;4982257;946629;5928886;ACEPTADO;PLANTA_TALCAHUANO
DOC-2024-00024;FEX;50024;CL0048;V001;CP60;EXPORTACION;2024-07-01;2024-08-30;USD;27997.83;0;27997.83;ACEPTADO;PLANTA_CALDERA
DOC-2024-00192;FEX;50192;CL0062;V004;CP120;EXPORTACION;2024-07-01;2024-10-29;USD;99753.26;0;99753.26;ACEPTADO;PLANTA_QUELLON
DOC-2024-00826;FAC;100420;CL0168;V005;CP30;FOODSERVICE;2024-07-01;2024-07-31;CLP;4350934;826677;5177611;ACEPTADO;PLANTA_CORONEL
DOC-2024-01102;FAC;100664;CL0183;V005;CP45;FOODSERVICE;2024-07-01;2024-08-15;CLP;3553632;675190;4228822;ACEPTADO;PLANTA_CORONEL
DOC-2024-01116;FAC;100678;CL0118;V007;CP60;FOODSERVICE;2024-07-01;2024-08-30;CLP;2014985;382847;2397832;ACEPTADO;PLANTA_TALCAHUANO
DOC-2024-01294;FEE;8070;CL0198;V006;CP60;FOODSERVICE;2024-07-01;2024-08-30;CLP;13794589;0;13794589;ACEPTADO;CD_SANTIAGO
DOC-2024-01839;FEE;8111;CL0265;V009;CP90;RETAIL;2024-07-01;2024-09-29;CLP;11184477;0;11184477;ACEPTADO;PLANTA_CORONEL
DOC-2024-00118;FEX;50118;CL0034;V004;CP90;EXPORTACION;2024-07-02;2024-09-30;USD;78513.46;0;78513.46;ACEPTADO;PLANTA_CALDERA
DOC-2024-00206;FEX;50206;CL0008;V002;CP120;EXPORTACION;2024-07-02;2024-10-30;USD;12495.8;0;12495.8;ACEPTADO;PLANTA_CALDERA
DOC-2024-00642;FAC;100245;CL0189;V008;CP30;FOODSERVICE;2024-07-02;2024-08-01;CLP;4197885;797598;4995483;ACEPTADO;CD_SANTIAGO
DOC-2024-00881;FAC;100468;CL0074;V007;CP60;FOODSERVICE;2024-07-02;2024-08-31;CLP;29446909;5594913;35041822;ACEPTADO;PLANTA_TALCAHUANO
DOC-2024-01140;FAC;100698;CL0139;V008;CP30;FOODSERVICE;2024-07-02;2024-08-01;CLP;2291267;435341;2726608;ACEPTADO;PLANTA_CORONEL
DOC-2024-01179;FAC;100733;CL0110;V008;CP45;FOODSERVICE;2024-07-02;2024-08-16;CLP;3662864;695944;4358808;ACEPTADO;PLANTA_TALCAHUANO
DOC-2024-01326;FAC;100871;CL0133;V008;CP45;FOODSERVICE;2024-07-02;2024-08-16;CLP;12419226;2359653;14778879;ACEPTADO;PLANTA_TALCAHUANO
DOC-2024-00082;FEX;50082;CL0048;V001;CP120;EXPORTACION;2024-07-03;2024-10-31;USD;34751.03;0;34751.03;RECLAMADO;PLANTA_CORONEL
DOC-2024-01283;FAC;100831;CL0144;V006;CP30;FOODSERVICE;2024-07-03;2024-08-02;CLP;5892991;1119668;7012659;ACEPTADO;CD_SANTIAGO
DOC-2024-01603;FAC;101130;CL0127;V008;CP60;FOODSERVICE;2024-07-03;2024-09-01;CLP;6610045;1255909;7865954;ACEPTADO;CD_SANTIAGO
DOC-2024-01638;FAC;101163;CL0118;V007;CP30;FOODSERVICE;2024-07-03;2024-08-02;CLP;17713588;3365582;21079170;ACEPTADO;PLANTA_CORONEL
DOC-2024-00341;FEX;50341;CL0034;V004;CP60;EXPORTACION;2024-07-04;2024-09-02;USD;45536.24;0;45536.24;ACEPTADO;PLANTA_QUELLON
DOC-2024-01096;FAC;100660;CL0106;V008;CP30;FOODSERVICE;2024-07-04;2024-08-03;CLP;5107794;970481;6078275;ACEPTADO;PLANTA_CORONEL
DOC-2024-01154;FAC;100710;CL0074;V007;CP45;FOODSERVICE;2024-07-04;2024-08-18;CLP;16237910;3085203;19323113;ACEPTADO;PLANTA_CORONEL
DOC-2024-01803;FAC;101312;CL0335;V011;CP60;RETAIL;2024-07-04;2024-09-02;CLP;11694372;2221931;13916303;ACEPTADO;PLANTA_TALCAHUANO
DOC-2024-00037;FEX;50037;CL0072;V004;CP60;EXPORTACION;2024-07-05;2024-09-03;USD;11000.81;0;11000.81;ACEPTADO;PLANTA_TALCAHUANO
DOC-2024-00046;FEX;50046;CL0032;V002;CP90;EXPORTACION;2024-07-05;2024-10-03;USD;173496.79;0;173496.79;ACEPTADO;PLANTA_CALDERA
DOC-2024-00167;FEX;50167;CL0012;V004;CP120;EXPORTACION;2024-07-05;2024-11-02;USD;54963.48;0;54963.48;ACEPTADO;PLANTA_QUELLON
DOC-2024-00208;FEX;50208;CL0042;V002;CP60;EXPORTACION;2024-07-05;2024-09-03;USD;8657.25;0;8657.25;ACEPTADO;PLANTA_QUELLON
DOC-2024-00492;FAC;100105;CL0140;V007;CP45;FOODSERVICE;2024-07-05;2024-08-19;CLP;7918906;1504592;9423498;ACEPTADO;PLANTA_CORONEL
DOC-2024-00543;FAC;100151;CL0177;V005;CP30;FOODSERVICE;2024-07-05;2024-08-04;CLP;2895277;550103;3445380;ACEPTADO;CD_SANTIAGO
DOC-2024-00660;FAC;100261;CL0138;V005;CP30;FOODSERVICE;2024-07-05;2024-08-04;CLP;7022922;1334355;8357277;ACEPTADO;PLANTA_CORONEL
DOC-2024-00711;FAC;100309;CL0092;V005;CP45;FOODSERVICE;2024-07-05;2024-08-19;CLP;16504872;3135926;19640798;ACEPTADO;CD_SANTIAGO
DOC-2024-00839;FAC;100431;CL0219;V007;CP30;FOODSERVICE;2024-07-05;2024-08-04;CLP;12556004;2385641;14941645;ACEPTADO;PLANTA_CORONEL
DOC-2024-01149;FAC;100706;CL0074;V007;CP60;FOODSERVICE;2024-07-05;2024-09-03;CLP;26403910;5016743;31420653;ACEPTADO;PLANTA_TALCAHUANO
DOC-2024-01217;FAC;100771;CL0180;V006;CP60;FOODSERVICE;2024-07-05;2024-09-03;CLP;5204485;988852;6193337;ACEPTADO;CD_SANTIAGO
DOC-2024-01438;FAC;100975;CL0074;V007;CP45;FOODSERVICE;2024-07-05;2024-08-19;CLP;15021001;2853990;17874991;ACEPTADO;CD_SANTIAGO
DOC-2024-01639;FAC;101164;CL0203;V008;CP30;FOODSERVICE;2024-07-05;2024-08-04;CLP;2258819;429176;2687995;ACEPTADO;CD_SANTIAGO
DOC-2024-01790;FEE;8108;CL0279;V010;CP30;RETAIL;2024-07-05;2024-08-04;CLP;80630205;0;80630205;ACEPTADO;CD_SANTIAGO
DOC-2024-01889;FAC;101393;CL0279;V010;CP45;RETAIL;2024-07-05;2024-08-19;CLP;42662383;8105853;50768236;ACEPTADO;PLANTA_CORONEL
DOC-2024-00070;FEX;50070;CL0056;V002;CP60;EXPORTACION;2024-07-08;2024-09-06;USD;7937.03;0;7937.03;ACEPTADO;PLANTA_CALDERA
DOC-2024-00186;FEX;50186;CL0034;V004;CP90;EXPORTACION;2024-07-08;2024-10-06;USD;36410.8;0;36410.8;ACEPTADO;PLANTA_QUELLON
DOC-2024-00556;FAC;100163;CL0147;V005;CP45;FOODSERVICE;2024-07-08;2024-08-22;CLP;5069868;963275;6033143;ACEPTADO;CD_SANTIAGO
DOC-2024-01789;FEE;8107;CL0341;V010;CP60;RETAIL;2024-07-08;2024-09-06;CLP;21107047;0;21107047;ACEPTADO;PLANTA_TALCAHUANO
DOC-2024-00286;FEX;50286;CL0032;V002;CP60;EXPORTACION;2024-07-09;2024-09-07;USD;420000;0;420000;ACEPTADO;PLANTA_TALCAHUANO
DOC-2024-00984;FAC;100561;CL0078;V008;CP30;FOODSERVICE;2024-07-09;2024-08-08;CLP;33177449;6303715;39481164;ACEPTADO;PLANTA_CORONEL
DOC-2024-00988;FAC;100564;CL0098;V005;CP30;FOODSERVICE;2024-07-09;2024-08-08;CLP;11210122;2129923;13340045;ACEPTADO;PLANTA_CORONEL
DOC-2024-01802;FAC;101311;CL0343;V011;CP30;RETAIL;2024-07-09;2024-08-08;CLP;6952929;1321057;8273986;ACEPTADO;PLANTA_TALCAHUANO
DOC-2024-01830;FAC;101338;CL0341;V010;CP30;RETAIL;2024-07-09;2024-09-07;CLP;11099780;2108958;13208738;ACEPTADO;PLANTA_TALCAHUANO
DOC-2024-00033;FEX;50033;CL0016;V002;CP60;EXPORTACION;2024-07-10;2024-09-08;USD;10699.5;0;10699.5;ACEPTADO;PLANTA_CALDERA
DOC-2024-00115;FEX;50115;CL0057;V004;CP90;EXPORTACION;2024-07-10;2024-10-08;USD;27822.75;0;27822.75;ACEPTADO;PLANTA_TALCAHUANO
DOC-2024-00523;FAC;100132;CL0173;V006;CP60;FOODSERVICE;2024-07-10;2024-09-08;CLP;9576902;1819611;11396513;ACEPTADO;PLANTA_TALCAHUANO
DOC-2024-00591;FAC;100197;CL0156;V008;CP45;FOODSERVICE;2024-07-10;2024-08-24;CLP;7272475;1381770;8654245;ACEPTADO;PLANTA_CORONEL
DOC-2024-00745;FEE;8020;CL0154;V005;CP60;FOODSERVICE;2024-07-10;2024-09-08;CLP;2754786;0;2754786;ACEPTADO;PLANTA_TALCAHUANO
DOC-2024-00861;FAC;100451;CL0221;V005;CP30;FOODSERVICE;2024-07-10;2024-08-09;CLP;3949540;750413;4699953;ACEPTADO;PLANTA_CORONEL
DOC-2024-01242;FAC;100793;CL0073;V005;CP45;FOODSERVICE;2024-07-10;2024-08-24;CLP;14962509;2842877;17805386;ACEPTADO;PLANTA_CORONEL
DOC-2024-01271;FAC;100820;CL0074;V007;CP30;FOODSERVICE;2024-07-10;2024-08-09;CLP;15049661;2859436;17909097;ACEPTADO;PLANTA_CORONEL
DOC-2024-01853;FAC;101359;CL0252;V012;CP90;RETAIL;2024-07-10;2024-10-08;CLP;3977438;755713;4733151;ACEPTADO;PLANTA_TALCAHUANO
DOC-2024-00389;FAC;100005;CL0102;V008;CP30;FOODSERVICE;2024-07-11;2024-08-10;CLP;1477828;280787;1758615;ACEPTADO;CD_SANTIAGO
DOC-2024-00590;FAC;100196;CL0102;V008;CP30;FOODSERVICE;2024-07-11;2024-08-10;CLP;2203498;418665;2622163;ACEPTADO;PLANTA_CORONEL
DOC-2024-00598;FAC;100203;CL0206;V006;CP30;FOODSERVICE;2024-07-11;2024-08-10;CLP;4348381;826192;5174573;ACEPTADO;PLANTA_CORONEL
DOC-2024-00608;FAC;100213;CL0128;V005;CP60;FOODSERVICE;2024-07-11;2024-09-09;CLP;1881722;357527;2239249;ACEPTADO;PLANTA_TALCAHUANO
DOC-2024-00741;FAC;100339;CL0221;V005;CP45;FOODSERVICE;2024-07-11;2024-08-25;CLP;9267397;1760805;11028202;ACEPTADO;PLANTA_TALCAHUANO
DOC-2024-00823;FAC;100417;CL0104;V006;CP45;FOODSERVICE;2024-07-11;2024-08-25;CLP;43560597;8276513;51837110;ACEPTADO;PLANTA_TALCAHUANO
DOC-2024-01226;FAC;100778;CL0076;V005;CP45;FOODSERVICE;2024-07-11;2024-08-25;CLP;10418815;1979575;12398390;ACEPTADO;PLANTA_CORONEL
DOC-2024-01935;FAC;101435;CL0279;V010;CP45;RETAIL;2024-07-11;2024-08-25;CLP;48331835;9183049;57514884;ACEPTADO;PLANTA_CORONEL
DOC-2024-02018;FAC;101508;CL0269;V010;CP60;RETAIL;2024-07-11;2024-09-09;CLP;9279048;1763019;11042067;ACEPTADO;PLANTA_CORONEL
DOC-2024-00178;FEX;50178;CL0032;V002;CP90;EXPORTACION;2024-07-12;2024-10-10;USD;70714.02;0;70714.02;ACEPTADO;PLANTA_CORONEL
DOC-2024-00256;FEX;50256;CL0032;V002;CP60;EXPORTACION;2024-07-12;2024-09-10;USD;103032.12;0;103032.12;ACEPTADO;PLANTA_CORONEL
DOC-2024-00409;FAC;100025;CL0193;V008;CP30;FOODSERVICE;2024-07-12;2024-08-11;CLP;6583660;1250895;7834555;ACEPTADO;PLANTA_TALCAHUANO
DOC-2024-00502;FAC;100113;CL0193;V008;CP60;FOODSERVICE;2024-07-12;2024-09-10;CLP;20273647;3851993;24125640;ACEPTADO;PLANTA_CORONEL
DOC-2024-00691;FAC;100291;CL0094;V007;CP30;FOODSERVICE;2024-07-12;2024-08-11;CLP;1188066;225733;1413799;ACEPTADO;CD_SANTIAGO
DOC-2024-00722;FAC;100320;CL0074;V007;CP30;FOODSERVICE;2024-07-12;2024-08-11;CLP;7711553;1465195;9176748;ACEPTADO;CD_SANTIAGO
DOC-2024-00761;FEE;8021;CL0090;V007;CP30;FOODSERVICE;2024-07-12;2024-08-11;CLP;2396128;0;2396128;ACEPTADO;PLANTA_TALCAHUANO
DOC-2024-00787;FAC;100381;CL0097;V007;CP45;FOODSERVICE;2024-07-12;2024-08-26;CLP;3674143;698087;4372230;ACEPTADO;PLANTA_CORONEL
DOC-2024-00900;FAC;100485;CL0140;V007;CP45;FOODSERVICE;2024-07-12;2024-08-26;CLP;2496187;474276;2970463;ACEPTADO;CD_SANTIAGO
DOC-2024-01034;FAC;100605;CL0160;V006;CP45;FOODSERVICE;2024-07-12;2024-08-26;CLP;3680846;699361;4380207;ACEPTADO;CD_SANTIAGO
DOC-2024-01515;FAC;101045;CL0099;V008;CP45;FOODSERVICE;2024-07-12;2024-08-26;CLP;5858618;1113137;6971755;ACEPTADO;PLANTA_TALCAHUANO
DOC-2024-01552;FAC;101079;CL0101;V008;CP60;FOODSERVICE;2024-07-12;2024-09-10;CLP;2930351;556767;3487118;ACEPTADO;PLANTA_CORONEL
DOC-2024-01620;FAC;101146;CL0125;V008;CP45;FOODSERVICE;2024-07-12;2024-08-26;CLP;13909845;2642871;16552716;ACEPTADO;CD_SANTIAGO
DOC-2024-01663;FAC;101188;CL0074;V007;CP30;FOODSERVICE;2024-07-12;2024-08-11;CLP;39825996;7566939;47392935;ACEPTADO;PLANTA_CORONEL
DOC-2024-01763;FAC;101277;CL0266;V012;CP90;RETAIL;2024-07-12;2024-10-10;CLP;7534601;1431574;8966175;ACEPTADO;CD_SANTIAGO
DOC-2024-00021;FEX;50021;CL0032;V002;CP120;EXPORTACION;2024-07-15;2024-11-12;USD;137384.78;0;137384.78;ACEPTADO;PLANTA_CORONEL
DOC-2024-00177;FEX;50177;CL0022;V001;CP60;EXPORTACION;2024-07-15;2024-09-13;USD;55290.68;0;55290.68;ACEPTADO;PLANTA_QUELLON
DOC-2024-00404;FAC;100020;CL0161;V005;CP30;FOODSERVICE;2024-07-15;2024-08-14;CLP;12271103;2331510;14602613;ACEPTADO;PLANTA_CORONEL
DOC-2024-00689;FAC;100289;CL0141;V006;CP45;FOODSERVICE;2024-07-15;2024-08-29;CLP;963839;183129;1146968;ACEPTADO;CD_SANTIAGO
DOC-2024-01106;FAC;100668;CL0193;V008;CP30;FOODSERVICE;2024-07-15;2024-08-14;CLP;7131404;1354967;8486371;ACEPTADO;PLANTA_TALCAHUANO
DOC-2024-01636;FAC;101161;CL0214;V008;CP30;FOODSERVICE;2024-07-15;2024-08-14;CLP;19756861;3753804;23510665;RECLAMADO;CD_SANTIAGO
DOC-2024-01818;FAC;101327;CL0235;V012;CP90;RETAIL;2024-07-15;2024-10-13;CLP;10192448;1936565;12129013;ACEPTADO;PLANTA_CORONEL
DOC-2024-01850;FAC;101356;CL0245;V011;CP60;RETAIL;2024-07-15;2024-09-13;CLP;11466436;2178623;13645059;ACEPTADO;CD_SANTIAGO
DOC-2024-01898;FAC;101401;CL0321;V010;CP45;RETAIL;2024-07-15;2024-08-29;CLP;34023641;6464492;40488133;ACEPTADO;PLANTA_TALCAHUANO
DOC-2024-01986;FAC;101479;CL0265;V009;CP60;RETAIL;2024-07-15;2024-09-13;CLP;7385197;1403187;8788384;ACEPTADO;PLANTA_CORONEL
DOC-2024-00249;FEX;50249;CL0048;V001;CP90;EXPORTACION;2024-07-17;2024-10-15;USD;23890.1;0;23890.1;ACEPTADO;PLANTA_CALDERA
DOC-2024-00319;FEX;50319;CL0012;V004;CP90;EXPORTACION;2024-07-17;2024-10-15;USD;130425.67;0;130425.67;ACEPTADO;PLANTA_QUELLON
DOC-2024-01432;FAC;100970;CL0146;V005;CP30;FOODSERVICE;2024-07-17;2024-08-16;CLP;2418150;459448;2877598;ACEPTADO;CD_SANTIAGO
DOC-2024-01543;FAC;101071;CL0164;V007;CP45;FOODSERVICE;2024-07-17;2024-08-31;CLP;7951712;1510825;9462537;ACEPTADO;PLANTA_TALCAHUANO
DOC-2024-01589;FAC;101116;CL0158;V007;CP45;FOODSERVICE;2024-07-17;2024-08-31;CLP;1854770;352406;2207176;ACEPTADO;PLANTA_CORONEL
DOC-2024-01843;FAC;101349;CL0299;V011;CP45;RETAIL;2024-07-17;2024-08-31;CLP;8132469;1545169;9677638;ACEPTADO;PLANTA_CORONEL
DOC-2024-00288;FEX;50288;CL0032;V002;CP90;EXPORTACION;2024-07-18;2024-10-16;USD;72775.28;0;72775.28;ACEPTADO;PLANTA_CALDERA
DOC-2024-01175;FAC;100729;CL0185;V007;CP45;FOODSERVICE;2024-07-18;2024-09-01;CLP;8352096;1586898;9938994;ACEPTADO;CD_SANTIAGO
DOC-2024-00175;FEX;50175;CL0012;V004;CP90;EXPORTACION;2024-07-19;2024-10-17;USD;78725.46;0;78725.46;ACEPTADO;PLANTA_QUELLON
DOC-2024-00332;FEX;50332;CL0032;V002;CP60;EXPORTACION;2024-07-19;2024-09-17;USD;46565.12;0;46565.12;ACEPTADO;PLANTA_TALCAHUANO
DOC-2024-00534;FEE;8009;CL0074;V007;CP30;FOODSERVICE;2024-07-19;2024-08-18;CLP;21397635;0;21397635;ACEPTADO;CD_SANTIAGO
DOC-2024-00567;FAC;100174;CL0165;V007;CP60;FOODSERVICE;2024-07-19;2024-09-17;CLP;4988429;947802;5936231;ACEPTADO;CD_SANTIAGO
DOC-2024-00760;FAC;100357;CL0149;V008;CP30;FOODSERVICE;2024-07-19;2024-08-18;CLP;1375495;261344;1636839;ANULADO;PLANTA_CORONEL
DOC-2024-00868;FAC;100457;CL0123;V006;CP45;FOODSERVICE;2024-07-19;2024-09-02;CLP;9524891;1809729;11334620;ACEPTADO;CD_SANTIAGO
DOC-2024-00899;FAC;100484;CL0116;V006;CP60;FOODSERVICE;2024-07-19;2024-09-17;CLP;5604943;1064939;6669882;ACEPTADO;CD_SANTIAGO
DOC-2024-01024;FAC;100596;CL0142;V007;CP45;FOODSERVICE;2024-07-19;2024-09-02;CLP;6717313;1276289;7993602;ACEPTADO;CD_SANTIAGO
DOC-2024-01109;FAC;100671;CL0217;V007;CP30;FOODSERVICE;2024-07-19;2024-08-03;CLP;5213798;990622;6204420;ACEPTADO;PLANTA_TALCAHUANO
DOC-2024-01243;FAC;100794;CL0104;V006;CP30;FOODSERVICE;2024-07-19;2024-08-18;CLP;9537271;1812081;11349352;ACEPTADO;PLANTA_CORONEL
DOC-2024-01761;FAC;101275;CL0270;V012;CP45;RETAIL;2024-07-19;2024-09-02;CLP;4547079;863945;5411024;ANULADO;CD_SANTIAGO
DOC-2024-00468;FAC;100082;CL0151;V006;CP30;FOODSERVICE;2024-07-22;2024-08-21;CLP;1064682;202290;1266972;ACEPTADO;CD_SANTIAGO
DOC-2024-00644;FAC;100247;CL0128;V005;CP45;FOODSERVICE;2024-07-22;2024-10-05;CLP;6609050;1255720;7864770;ACEPTADO;PLANTA_TALCAHUANO
DOC-2024-00752;FAC;100349;CL0198;V006;CP45;FOODSERVICE;2024-07-22;2024-09-05;CLP;1213802;230622;1444424;ACEPTADO;PLANTA_TALCAHUANO
DOC-2024-00845;FAC;100437;CL0078;V008;CP45;FOODSERVICE;2024-07-22;2024-09-05;CLP;10905701;2072083;12977784;ACEPTADO;CD_SANTIAGO
DOC-2024-01032;FEE;8046;CL0217;V007;CP60;FOODSERVICE;2024-07-22;2024-09-20;CLP;5297963;0;5297963;ACEPTADO;CD_SANTIAGO
DOC-2024-00306;FEX;50306;CL0032;V002;CP90;EXPORTACION;2024-07-23;2024-10-21;USD;136684.6;0;136684.6;ACEPTADO;PLANTA_TALCAHUANO
DOC-2024-00615;FAC;100220;CL0083;V007;CP60;FOODSERVICE;2024-07-23;2024-09-21;CLP;7905550;1502054;9407604;ACEPTADO;PLANTA_CORONEL
DOC-2024-00942;FAC;100522;CL0147;V005;CP30;FOODSERVICE;2024-07-23;2024-08-22;CLP;979254;186058;1165312;ACEPTADO;PLANTA_CORONEL
DOC-2024-01265;FAC;100814;CL0189;V008;CP60;FOODSERVICE;2024-07-23;2024-09-21;CLP;2528310;480379;3008689;ACEPTADO;CD_SANTIAGO
DOC-2024-01333;FAC;100878;CL0074;V007;CP45;FOODSERVICE;2024-07-23;2024-09-06;CLP;2745866;521715;3267581;ACEPTADO;PLANTA_TALCAHUANO
DOC-2024-01568;FAC;101095;CL0203;V008;CP30;FOODSERVICE;2024-07-23;2024-08-22;CLP;9487792;1802680;11290472;ACEPTADO;PLANTA_CORONEL
DOC-2024-00133;FEX;50133;CL0032;V002;CP60;EXPORTACION;2024-07-24;2024-09-22;USD;50051.74;0;50051.74;ACEPTADO;PLANTA_CORONEL
DOC-2024-00269;FEX;50269;CL0056;V002;CP60;EXPORTACION;2024-07-24;2024-09-22;USD;11275.75;0;11275.75;ACEPTADO;PLANTA_QUELLON
DOC-2024-00753;FAC;100350;CL0166;V008;CP45;FOODSERVICE;2024-07-24;2024-09-07;CLP;3628710;689455;4318165;ACEPTADO;PLANTA_CORONEL
DOC-2024-01187;FAC;100741;CL0164;V007;CP30;FOODSERVICE;2024-07-24;2024-08-23;CLP;4306679;818269;5124948;ACEPTADO;PLANTA_TALCAHUANO
DOC-2024-01582;FAC;101109;CL0077;V007;CP60;FOODSERVICE;2024-07-24;2024-09-22;CLP;22442344;4264045;26706389;ACEPTADO;PLANTA_TALCAHUANO
DOC-2024-01948;FEE;8120;CL0325;V011;CP30;RETAIL;2024-07-24;2024-08-23;CLP;5421001;0;5421001;ACEPTADO;PLANTA_CORONEL
