id_cobranza;id_documento;fecha_pago;moneda;monto_pagado;medio_pago;id_operacion_factoring
COB-001248;DOC-2024-00823;2024-10-17;CLP;25662369;TRANSFERENCIA;
COB-001493;DOC-2024-01129;2024-10-17;CLP;7084365;TRANSFERENCIA;
COB-001543;DOC-2024-01824;2024-10-17;CLP;8249869;COMPENSACION;
COB-001595;DOC-2024-01276;2024-10-17;CLP;3026249;TRANSFERENCIA;
COB-001621;DOC-2024-01918;2024-10-17;CLP;23303027;TRANSFERENCIA;
COB-000139;DOC-2024-00818;2024-10-18;CLP;8609334;TRANSFERENCIA;
COB-001277;DOC-2024-01986;2024-10-18;CLP;8788384;TRANSFERENCIA;
COB-001323;DOC-2024-01081;2024-10-18;CLP;13057262;TRANSFERENCIA;
COB-001540;DOC-2024-01203;2024-10-18;CLP;20160233;CHEQUE;
COB-001584;DOC-2024-00458;2024-10-18;CLP;15362436;COMPENSACION;
COB-001671;DOC-2024-01002;2024-10-18;CLP;6098009;TRANSFERENCIA;
COB-000159;DOC-2024-00638;2024-10-21;CLP;2024105;TRANSFERENCIA;
COB-000251;DOC-2024-01296;2024-10-21;CLP;6710312;TRANSFERENCIA;
COB-000938;DOC-2024-00602;2024-10-21;CLP;171315;TRANSFERENCIA;
COB-001039;DOC-2024-01569;2024-10-21;CLP;1908808;TRANSFERENCIA;
COB-001193;DOC-2024-01154;2024-10-21;CLP;14520409;TRANSFERENCIA;
COB-001215;DOC-2024-00070;2024-10-21;USD;2830.04;TRANSFERENCIA;
COB-001256;DOC-2024-00502;2024-10-21;CLP;24125640;TRANSFERENCIA;
COB-001309;DOC-2024-01333;2024-10-21;CLP;3267581;TRANSFERENCIA;
COB-001356;DOC-2024-00027;2024-10-21;USD;180723.61;TRANSFERENCIA;
COB-001358;DOC-2024-00241;2024-10-21;USD;81007.26;TRANSFERENCIA;
COB-001359;DOC-2024-00674;2024-10-21;CLP;43914384;TRANSFERENCIA;
COB-001466;DOC-2024-01974;2024-10-21;CLP;12382773;TRANSFERENCIA;
COB-001469;DOC-2024-00484;2024-10-21;CLP;4795422;TRANSFERENCIA;
COB-001491;DOC-2024-00528;2024-10-21;CLP;11498565;TRANSFERENCIA;
COB-001556;DOC-2024-01339;2024-10-21;CLP;3037987;TRANSFERENCIA;
COB-001569;DOC-2024-01240;2024-10-21;CLP;1076698;TRANSFERENCIA;
COB-001574;DOC-2024-01514;2024-10-21;CLP;2292806;COMPENSACION;
COB-001650;DOC-2024-00789;2024-10-21;CLP;5175656;TRANSFERENCIA;
COB-001654;DOC-2024-01004;2024-10-21;CLP;1677096;TRANSFERENCIA;
COB-001685;DOC-2024-01706;2024-10-21;CLP;14157186;TRANSFERENCIA;
COB-001698;DOC-2024-00624;2024-10-21;CLP;8017646;TRANSFERENCIA;
COB-001751;DOC-2024-01605;2024-10-21;CLP;6585104;TRANSFERENCIA;
COB-001766;DOC-2024-00201;2024-10-21;CLP;67711272;FACTORING;FCT-2024-0054
COB-001781;DOC-2024-00035;2024-10-21;USD;45483.02;FACTORING;FCT-2024-0056
COB-001892;DOC-2024-01562;2024-10-21;CLP;8490839;TRANSFERENCIA;
COB-004291;DOC-2023-94577;2024-10-21;CLP;6741268;CHEQUE;
COB-001520;DOC-2024-01268;2024-10-22;CLP;2406401;TRANSFERENCIA;
COB-001815;DOC-2024-00128;2024-10-22;USD;67232.73;FACTORING;FCT-2024-0057
COB-000316;DOC-2024-01629;2024-10-23;CLP;2327671;TRANSFERENCIA;
COB-001005;DOC-2024-00263;2024-10-23;USD;30294.2;TRANSFERENCIA;
COB-001370;DOC-2024-01007;2024-10-23;CLP;7348186;TRANSFERENCIA;
COB-001396;DOC-2024-00124;2024-10-23;USD;10463.32;TRANSFERENCIA;
COB-001416;DOC-2024-00248;2024-10-23;USD;11879.34;TRANSFERENCIA;
COB-001562;DOC-2024-02001;2024-10-23;CLP;56825515;TRANSFERENCIA;
COB-001647;DOC-2024-00562;2024-10-23;CLP;15886798;TRANSFERENCIA;
COB-000761;DOC-2024-01454;2024-10-24;CLP;7420690;TRANSFERENCIA;
COB-000958;DOC-2024-00589;2024-10-24;CLP;4695023;TRANSFERENCIA;
COB-001104;DOC-2024-01755;2024-10-24;CLP;18980718;TRANSFERENCIA;
COB-001526;DOC-2024-00044;2024-10-24;USD;8141.95;TRANSFERENCIA;
COB-001674;DOC-2024-01144;2024-10-24;CLP;4052520;CHEQUE;
COB-001793;DOC-2024-00718;2024-10-24;CLP;3437526;TRANSFERENCIA;
COB-001904;DOC-2024-00682;2024-10-24;CLP;9636736;CHEQUE;
COB-001173;DOC-2024-00192;2024-10-25;USD;99753.26;TRANSFERENCIA;
COB-001207;DOC-2024-01149;2024-10-25;CLP;21939869;TRANSFERENCIA;
COB-001364;DOC-2024-01113;2024-10-25;CLP;21047457;TRANSFERENCIA;
COB-001517;DOC-2024-00557;2024-10-25;CLP;3597979;CHEQUE;
COB-001760;DOC-2024-00391;2024-10-25;CLP;8191057;TRANSFERENCIA;
COB-000140;DOC-2024-00818;2024-10-28;CLP;5389313;TRANSFERENCIA;
COB-000311;DOC-2024-00828;2024-10-28;CLP;7057627;TRANSFERENCIA;
COB-000547;DOC-2024-00655;2024-10-28;CLP;22701092;TRANSFERENCIA;
COB-000772;DOC-2024-01184;2024-10-28;CLP;8313106;TRANSFERENCIA;
COB-001033;DOC-2024-00606;2024-10-28;CLP;4187937;TRANSFERENCIA;
COB-001122;DOC-2024-00436;2024-10-28;CLP;10673553;TRANSFERENCIA;
COB-001197;DOC-2024-00037;2024-10-28;USD;1100.08;TRANSFERENCIA;FCT-2024-0031
COB-001225;DOC-2024-01802;2024-10-28;CLP;5312410;TRANSFERENCIA;
COB-001289;DOC-2024-00175;2024-10-28;USD;78725.46;TRANSFERENCIA;
COB-001492;DOC-2024-01050;2024-10-28;CLP;4102922;TRANSFERENCIA;
COB-001501;DOC-2024-01281;2024-10-28;CLP;3280876;TRANSFERENCIA;
COB-001589;DOC-2024-00991;2024-10-28;CLP;1601617;CHEQUE;
COB-001604;DOC-2024-01219;2024-10-28;CLP;2635811;CHEQUE;
COB-001633;DOC-2024-01018;2024-10-28;CLP;7204613;CHEQUE;
COB-001667;DOC-2024-00779;2024-10-28;CLP;5094212;TRANSFERENCIA;
COB-001706;DOC-2024-01858;2024-10-28;CLP;40536981;TRANSFERENCIA;
COB-001722;DOC-2024-01292;2024-10-28;CLP;3221432;TRANSFERENCIA;
COB-001799;DOC-2024-01634;2024-10-28;CLP;5053295;CHEQUE;
COB-001806;DOC-2024-01991;2024-10-28;CLP;10875528;TRANSFERENCIA;
COB-001022;DOC-2024-01457;2024-10-29;CLP;5024049;TRANSFERENCIA;
COB-001286;DOC-2024-00288;2024-10-29;USD;35596.01;TRANSFERENCIA;
COB-001512;DOC-2024-00387;2024-10-29;CLP;4085379;TRANSFERENCIA;
COB-001579;DOC-2024-00222;2024-10-29;USD;15196.32;TRANSFERENCIA;
COB-001673;DOC-2024-01063;2024-10-29;CLP;2293526;TRANSFERENCIA;
COB-001764;DOC-2024-00755;2024-10-29;CLP;2160196;CHEQUE;
COB-001137;DOC-2024-00011;2024-10-30;USD;22437.0;CHEQUE;
COB-001280;DOC-2024-00319;2024-10-30;USD;130425.67;TRANSFERENCIA;
COB-001322;DOC-2024-01077;2024-10-30;CLP;7494215;TRANSFERENCIA;
COB-001382;DOC-2024-01533;2024-10-30;CLP;2950225;COMPENSACION;
COB-001547;DOC-2024-01758;2024-10-30;CLP;54859729;TRANSFERENCIA;
COB-001699;DOC-2024-00695;2024-10-30;CLP;9779381;TRANSFERENCIA;
COB-000503;DOC-2024-00940;2024-11-04;CLP;16036896;TRANSFERENCIA;
COB-000700;DOC-2024-00999;2024-11-04;CLP;15427924;TRANSFERENCIA;
COB-000982;DOC-2024-00030;2024-11-04;USD;3888.46;TRANSFERENCIA;FCT-2024-0021
COB-000986;DOC-2024-00540;2024-11-04;CLP;2712457;TRANSFERENCIA;
COB-001041;DOC-2024-01971;2024-11-04;CLP;2925626;TRANSFERENCIA;
COB-001044;DOC-2024-00089;2024-11-04;USD;4375.54;TRANSFERENCIA;FCT-2024-0024
COB-001046;DOC-2024-00161;2024-11-04;USD;38227.37;TRANSFERENCIA;
COB-001119;DOC-2024-01082;2024-11-04;CLP;3112669;TRANSFERENCIA;
COB-001210;DOC-2024-01438;2024-11-04;CLP;2242046;TRANSFERENCIA;
COB-001330;DOC-2024-00058;2024-11-04;USD;138170.75;TRANSFERENCIA;
COB-001351;DOC-2024-01010;2024-11-04;CLP;9955278;TRANSFERENCIA;
COB-001387;DOC-2024-00144;2024-11-04;USD;164839.15;CHEQUE;
COB-001429;DOC-2024-01014;2024-11-04;CLP;2677131;TRANSFERENCIA;
COB-001507;DOC-2024-00103;2024-11-04;USD;58969.51;TRANSFERENCIA;
COB-001559;DOC-2024-01896;2024-11-04;CLP;51841736;TRANSFERENCIA;
COB-001564;DOC-2024-01111;2024-11-04;CLP;4114806;TRANSFERENCIA;
COB-001566;DOC-2024-00546;2024-11-04;CLP;4441157;TRANSFERENCIA;
COB-001577;DOC-2024-00721;2024-11-04;CLP;29337270;CHEQUE;
COB-001590;DOC-2024-00991;2024-11-04;CLP;1601617;TRANSFERENCIA;
COB-001591;DOC-2024-01075;2024-11-04;CLP;4858871;CHEQUE;
COB-001598;DOC-2024-01777;2024-11-04;CLP;6136283;TRANSFERENCIA;
COB-001619;DOC-2024-01859;2024-11-04;CLP;5928051;TRANSFERENCIA;
COB-001632;DOC-2024-00531;2024-11-04;CLP;5623160;TRANSFERENCIA;
COB-001666;DOC-2024-00715;2024-11-04;CLP;3094150;TRANSFERENCIA;
COB-001668;DOC-2024-00820;2024-11-04;CLP;4322217;CHEQUE;
COB-001739;DOC-2024-00866;2024-11-04;CLP;21151900;TRANSFERENCIA;
COB-001740;DOC-2024-00924;2024-11-04;CLP;2910739;TRANSFERENCIA;
COB-001823;DOC-2024-00901;2024-11-04;CLP;1444519;CHEQUE;
COB-001843;DOC-2024-00518;2024-11-04;CLP;2721097;TRANSFERENCIA;
COB-001845;DOC-2024-00537;2024-11-04;CLP;6601461;TRANSFERENCIA;
COB-001948;DOC-2024-00156;2024-11-04;CLP;13530852;FACTORING;FCT-2024-0062
COB-001973;DOC-2024-01661;2024-11-04;CLP;4553667;CHEQUE;
COB-004299;DOC-2024-92430;2024-11-04;CLP;4186944;CHEQUE;
COB-000783;DOC-2024-00414;2024-11-05;CLP;4377750;TRANSFERENCIA;
COB-000989;DOC-2024-01202;2024-11-05;CLP;1555461;TRANSFERENCIA;
COB-001937;DOC-2024-00041;2024-11-05;USD;33716.56;FACTORING;FCT-2024-0059
COB-001963;DOC-2024-00844;2024-11-05;CLP;3163779;TRANSFERENCIA;
COB-001199;DOC-2024-00167;2024-11-06;USD;54963.48;TRANSFERENCIA;
COB-001222;DOC-2024-00984;2024-11-06;CLP;18774814;TRANSFERENCIA;
COB-001804;DOC-2024-01963;2024-11-06;CLP;9763088;TRANSFERENCIA;
COB-001867;DOC-2024-00852;2024-11-06;CLP;12453011;TRANSFERENCIA;
COB-001899;DOC-2024-00072;2024-11-06;USD;63752.46;FACTORING;FCT-2024-0058
COB-000727;DOC-2024-01379;2024-11-07;CLP;2232406;TRANSFERENCIA;
COB-001206;DOC-2024-00839;2024-11-07;CLP;8551769;TRANSFERENCIA;
COB-001365;DOC-2024-01113;2024-11-07;CLP;13959289;TRANSFERENCIA;
COB-001378;DOC-2024-00314;2024-11-07;USD;8138.68;TRANSFERENCIA;
COB-001700;DOC-2024-00695;2024-11-07;CLP;9243419;TRANSFERENCIA;
COB-001808;DOC-2024-00850;2024-11-07;CLP;16982200;TRANSFERENCIA;
COB-001822;DOC-2024-00703;2024-11-07;CLP;10034117;TRANSFERENCIA;
COB-000672;DOC-2024-01315;2024-11-08;CLP;2111222;TRANSFERENCIA;
COB-001253;DOC-2024-00178;2024-11-08;USD;7071.4;TRANSFERENCIA;FCT-2024-0033
COB-001305;DOC-2024-00306;2024-11-08;USD;136684.6;TRANSFERENCIA;
COB-001523;DOC-2024-01904;2024-11-08;CLP;8132940;TRANSFERENCIA;
COB-001664;DOC-2024-00427;2024-11-08;CLP;8907622;TRANSFERENCIA;
COB-001676;DOC-2024-01176;2024-11-08;CLP;1131456;TRANSFERENCIA;
COB-000177;DOC-2024-01189;2024-11-11;CLP;3631592;TRANSFERENCIA;
COB-000745;DOC-2024-01299;2024-11-11;CLP;67729243;TRANSFERENCIA;
COB-000830;DOC-2024-00938;2024-11-11;CLP;3722819;COMPENSACION;
COB-000832;DOC-2024-01100;2024-11-11;CLP;26337256;TRANSFERENCIA;
COB-001175;DOC-2024-01102;2024-11-11;CLP;4228822;TRANSFERENCIA;
COB-001190;DOC-2024-01638;2024-11-11;CLP;21079170;TRANSFERENCIA;
COB-001301;DOC-2024-00644;2024-11-11;CLP;7864770;CHEQUE;
COB-001407;DOC-2024-00906;2024-11-11;CLP;4474148;TRANSFERENCIA;
COB-001434;DOC-2024-01840;2024-11-11;CLP;14245420;TRANSFERENCIA;
COB-001447;DOC-2024-00295;2024-11-11;USD;72866.82;TRANSFERENCIA;
COB-001461;DOC-2024-01350;2024-11-11;CLP;5905921;TRANSFERENCIA;
COB-001533;DOC-2024-01209;2024-11-11;CLP;1232877;TRANSFERENCIA;
COB-001571;DOC-2024-01291;2024-11-11;CLP;530296;TRANSFERENCIA;
COB-001593;DOC-2024-01123;2024-11-11;CLP;8031898;CHEQUE;
COB-001615;DOC-2024-00731;2024-11-11;CLP;10643124;TRANSFERENCIA;
COB-001680;DOC-2024-01222;2024-11-11;CLP;1814056;TRANSFERENCIA;
COB-001696;DOC-2024-00416;2024-11-11;CLP;4270028;TRANSFERENCIA;
COB-001768;DOC-2024-00775;2024-11-11;CLP;13794446;CHEQUE;
COB-001801;DOC-2024-01771;2024-11-11;CLP;7406067;TRANSFERENCIA;
COB-001924;DOC-2024-00734;2024-11-11;CLP;3972916;TRANSFERENCIA;
COB-001320;DOC-2024-00772;2024-11-12;CLP;3306947;TRANSFERENCIA;
COB-001375;DOC-2024-01871;2024-11-12;CLP;3086361;TRANSFERENCIA;
COB-001394;DOC-2024-01702;2024-11-12;CLP;23220818;TRANSFERENCIA;
COB-001645;DOC-2024-00544;2024-11-12;CLP;7513822;TRANSFERENCIA;
COB-001525;DOC-2024-01923;2024-11-13;CLP;21212421;TRANSFERENCIA;
COB-001575;DOC-2024-00325;2024-11-13;CLP;63049283;TRANSFERENCIA;
COB-001602;DOC-2024-00293;2024-11-13;USD;21488.07;TRANSFERENCIA;
COB-001638;DOC-2024-00143;2024-11-13;USD;11231.86;TRANSFERENCIA;
COB-001787;DOC-2024-00411;2024-11-13;CLP;3576326;COMPENSACION;
COB-001871;DOC-2024-01633;2024-11-13;CLP;7224314;TRANSFERENCIA;
COB-001945;DOC-2024-00064;2024-11-13;USD;25247.62;FACTORING;FCT-2024-0061
COB-001273;DOC-2024-01818;2024-11-14;CLP;3753119;TRANSFERENCIA;
COB-001327;DOC-2024-01852;2024-11-14;CLP;56463442;TRANSFERENCIA;
COB-001558;DOC-2024-01855;2024-11-14;CLP;12164306;TRANSFERENCIA;
COB-001665;DOC-2024-00506;2024-11-14;CLP;3133076;CHEQUE;
COB-000399;DOC-2024-00441;2024-11-15;CLP;1902455;TRANSFERENCIA;
COB-000959;DOC-2024-00589;2024-11-15;CLP;4524032;TRANSFERENCIA;
COB-001626;DOC-2024-01489;2024-11-15;CLP;1152052;CHEQUE;
COB-001821;DOC-2024-00439;2024-11-15;CLP;3530365;TRANSFERENCIA;
COB-001914;DOC-2024-02010;2024-11-15;CLP;3774827;TRANSFERENCIA;
COB-004275;DOC-2024-95166;2024-11-15;CLP;3372820;CHEQUE;
COB-000741;DOC-2024-00857;2024-11-18;CLP;1360265;TRANSFERENCIA;
COB-000996;DOC-2024-00609;2024-11-18;CLP;11843813;TRANSFERENCIA;
COB-001186;DOC-2024-01179;2024-11-18;CLP;4358808;TRANSFERENCIA;
COB-001329;DOC-2024-00031;2024-11-18;USD;1332.87;TRANSFERENCIA;FCT-2024-0035
COB-001331;DOC-2024-00207;2024-11-18;USD;67408.88;TRANSFERENCIA;
COB-001383;DOC-2024-01533;2024-11-18;CLP;1802585;TRANSFERENCIA;
COB-001484;DOC-2024-01273;2024-11-18;CLP;4284602;TRANSFERENCIA;
COB-001485;DOC-2024-01513;2024-11-18;CLP;23324155;TRANSFERENCIA;
COB-001494;DOC-2024-01129;2024-11-18;CLP;9801927;TRANSFERENCIA;
COB-001496;DOC-2024-01711;2024-11-18;CLP;8366916;TRANSFERENCIA;
COB-001513;DOC-2024-00387;2024-11-18;CLP;2440742;TRANSFERENCIA;
COB-001608;DOC-2024-01561;2024-11-18;CLP;1823553;TRANSFERENCIA;
COB-001687;DOC-2024-01738;2024-11-18;CLP;4671212;TRANSFERENCIA;
COB-001703;DOC-2024-01208;2024-11-18;CLP;2637183;TRANSFERENCIA;
COB-001776;DOC-2024-01115;2024-11-18;CLP;3292695;CHEQUE;
COB-001828;DOC-2024-00569;2024-11-18;CLP;23936338;CHEQUE;
COB-001927;DOC-2024-01088;2024-11-18;CLP;2812894;TRANSFERENCIA;
COB-001939;DOC-2024-00108;2024-11-18;USD;205629.95;FACTORING;FCT-2024-0060
COB-001950;DOC-2024-00239;2024-11-18;USD;81822.75;FACTORING;FCT-2024-0063
COB-000280;DOC-2024-01786;2024-11-19;CLP;9754968;TRANSFERENCIA;
COB-001357;DOC-2024-00027;2024-11-19;USD;150401.28;CHEQUE;
COB-001360;DOC-2024-01398;2024-11-19;CLP;4676867;TRANSFERENCIA;
COB-001682;DOC-2024-01430;2024-11-19;CLP;5194097;TRANSFERENCIA;
COB-001708;DOC-2024-01994;2024-11-19;CLP;8129827;CHEQUE;
COB-001709;DOC-2024-00219;2024-11-19;CLP;107352627;COMPENSACION;
COB-004308;DOC-2025-90605;2024-11-19;CLP;7212762;CHEQUE;
COB-001561;DOC-2024-01919;2024-11-20;CLP;4190516;TRANSFERENCIA;
COB-001648;DOC-2024-00669;2024-11-20;CLP;3202532;TRANSFERENCIA;
COB-001704;DOC-2024-01329;2024-11-20;CLP;3240406;TRANSFERENCIA;
COB-001738;DOC-2024-00630;2024-11-20;CLP;2693509;TRANSFERENCIA;
COB-001747;DOC-2024-01425;2024-11-20;CLP;5271567;TRANSFERENCIA;
COB-001844;DOC-2024-00518;2024-11-20;CLP;2346632;CHEQUE;
COB-001863;DOC-2024-01735;2024-11-20;CLP;5683826;TRANSFERENCIA;
COB-001992;DOC-2024-00359;2024-11-20;USD;225510.97;FACTORING;FCT-2024-0065
COB-002028;DOC-2024-00236;2024-11-20;USD;337930.26;FACTORING;FCT-2024-0067
COB-000653;DOC-2024-00770;2024-11-21;CLP;1224158;TRANSFERENCIA;
COB-001761;DOC-2024-01452;2024-11-21;CLP;5543151;TRANSFERENCIA;
COB-001870;DOC-2024-01472;2024-11-21;CLP;13138588;TRANSFERENCIA;
COB-001905;DOC-2024-00682;2024-11-21;CLP;12857880;TRANSFERENCIA;
COB-000666;DOC-2024-00915;2024-11-22;CLP;8149754;TRANSFERENCIA;
COB-001410;DOC-2024-01365;2024-11-22;CLP;3904265;CHEQUE;
COB-001413;DOC-2024-00165;2024-11-22;CLP;27238367;CHEQUE;
COB-001586;DOC-2024-00577;2024-11-22;CLP;14588477;TRANSFERENCIA;
COB-001634;DOC-2024-01018;2024-11-22;CLP;6152741;TRANSFERENCIA;
COB-001744;DOC-2024-01128;2024-11-22;CLP;27463986;TRANSFERENCIA;
COB-001748;DOC-2024-01495;2024-11-22;CLP;5922912;TRANSFERENCIA;
COB-001824;DOC-2024-00901;2024-11-22;CLP;1153700;TRANSFERENCIA;
COB-000473;DOC-2024-01191;2024-11-25;CLP;6151621;TRANSFERENCIA;
COB-000631;DOC-2024-01643;2024-11-25;CLP;7059996;TRANSFERENCIA;
COB-000806;DOC-2024-00475;2024-11-25;CLP;2761510;COMPENSACION;
COB-000831;DOC-2024-00938;2024-11-25;CLP;3031290;TRANSFERENCIA;
COB-001441;DOC-2024-00113;2024-11-25;USD;36552.26;TRANSFERENCIA;
COB-001477;DOC-2024-00461;2024-11-25;CLP;2108046;TRANSFERENCIA;
COB-001518;DOC-2024-00557;2024-11-25;CLP;2707322;TRANSFERENCIA;
COB-001530;DOC-2024-01085;2024-11-25;CLP;6875338;TRANSFERENCIA;
COB-001599;DOC-2024-01777;2024-11-25;CLP;9567938;TRANSFERENCIA;
COB-001620;DOC-2024-01859;2024-11-25;CLP;4432329;CHEQUE;
COB-001656;DOC-2024-01270;2024-11-25;CLP;7860581;TRANSFERENCIA;
COB-001684;DOC-2024-01654;2024-11-25;CLP;3327493;CHEQUE;
COB-001694;DOC-2024-00405;2024-11-25;CLP;15504383;TRANSFERENCIA;
COB-001721;DOC-2024-01198;2024-11-25;CLP;3512549;TRANSFERENCIA;
COB-001731;DOC-2024-01809;2024-11-25;CLP;5367235;TRANSFERENCIA;
COB-001802;DOC-2024-01787;2024-11-25;CLP;30148701;TRANSFERENCIA;
COB-001805;DOC-2024-01963;2024-11-25;CLP;9748236;TRANSFERENCIA;
COB-001893;DOC-2024-01671;2024-11-25;CLP;16525325;TRANSFERENCIA;
COB-001919;DOC-2024-00594;2024-11-25;CLP;10188596;TRANSFERENCIA;
COB-002039;DOC-2024-00141;2024-11-25;USD;29602.6;FACTORING;FCT-2024-0068
COB-002098;DOC-2024-01146;2024-11-25;CLP;12816429;TRANSFERENCIA;
COB-001737;DOC-2024-00617;2024-11-26;CLP;2457737;TRANSFERENCIA;
COB-001752;DOC-2024-01678;2024-11-26;CLP;32196683;TRANSFERENCIA;
COB-001977;DOC-2024-00479;2024-11-26;CLP;4693760;CHEQUE;
COB-001991;DOC-2024-00255;2024-11-26;USD;56296.51;FACTORING;FCT-2024-0064
COB-002002;DOC-2024-00650;2024-11-26;CLP;4912440;TRANSFERENCIA;
COB-001389;DOC-2024-00375;2024-11-27;USD;4911.38;TRANSFERENCIA;FCT-2024-0036
COB-001508;DOC-2024-00106;2024-11-27;USD;32015.07;TRANSFERENCIA;
COB-001954;DOC-2024-00388;2024-11-27;CLP;7592311;TRANSFERENCIA;
COB-001962;DOC-2024-00812;2024-11-27;CLP;6447641;TRANSFERENCIA;
COB-001181;DOC-2024-00206;2024-11-28;USD;12495.8;TRANSFERENCIA;
COB-001544;DOC-2024-00153;2024-11-28;USD;19985.65;CHEQUE;
COB-001743;DOC-2024-01037;2024-11-28;CLP;10039711;TRANSFERENCIA;
COB-001834;DOC-2024-01249;2024-11-28;CLP;8922206;TRANSFERENCIA;
COB-001890;DOC-2024-01525;2024-11-28;CLP;2262240;CHEQUE;
COB-001928;DOC-2024-01088;2024-11-28;CLP;2628509;CHEQUE;
COB-001988;DOC-2024-01571;2024-11-28;CLP;944583;CHEQUE;
COB-002017;DOC-2024-00279;2024-11-28;USD;28015.56;FACTORING;FCT-2024-0066
COB-000065;DOC-2024-01318;2024-11-29;CLP;5105719;TRANSFERENCIA;
COB-000940;DOC-2024-00653;2024-11-29;CLP;3582722;TRANSFERENCIA;
COB-001546;DOC-2024-00667;2024-11-29;CLP;14964070;TRANSFERENCIA;
COB-001568;DOC-2024-00648;2024-11-29;CLP;2611487;TRANSFERENCIA;
COB-001570;DOC-2024-01240;2024-11-29;CLP;1357249;TRANSFERENCIA;
COB-001705;DOC-2024-01844;2024-11-29;CLP;42556651;CHEQUE;
COB-001757;DOC-2024-00289;2024-11-29;USD;15807.08;TRANSFERENCIA;
COB-001791;DOC-2024-00708;2024-11-29;CLP;4870750;COMPENSACION;
COB-001812;DOC-2024-01557;2024-11-29;CLP;25816430;TRANSFERENCIA;
COB-001994;DOC-2024-00527;2024-11-29;CLP;15968587;TRANSFERENCIA;
COB-000908;DOC-2024-01894;2024-12-02;CLP;1638444;TRANSFERENCIA;
COB-001023;DOC-2024-01457;2024-12-02;CLP;5411770;TRANSFERENCIA;
COB-001319;DOC-2024-00419;2024-12-02;CLP;11811111;TRANSFERENCIA;
COB-001369;DOC-2024-00918;2024-12-02;CLP;8544342;TRANSFERENCIA;
COB-001443;DOC-2024-00251;2024-12-02;USD;125724.52;TRANSFERENCIA;
COB-001454;DOC-2024-00053;2024-12-02;USD;12888.4;TRANSFERENCIA;FCT-2024-0038
COB-001605;DOC-2024-01219;2024-12-02;CLP;3287266;TRANSFERENCIA;
COB-001639;DOC-2024-00143;2024-12-02;USD;17569.16;TRANSFERENCIA;
COB-001655;DOC-2024-01004;2024-12-02;CLP;1351857;TRANSFERENCIA;
COB-001742;DOC-2024-00998;2024-12-02;CLP;6603193;TRANSFERENCIA;
COB-001753;DOC-2024-01828;2024-12-02;CLP;51765482;TRANSFERENCIA;
COB-001780;DOC-2024-00029;2024-12-02;CLP;20550399;TRANSFERENCIA;
COB-001836;DOC-2024-00040;2024-12-02;USD;249330.13;TRANSFERENCIA;
COB-001850;DOC-2024-00927;2024-12-02;CLP;8503890;TRANSFERENCIA;
COB-001857;DOC-2024-01888;2024-12-02;CLP;10709142;TRANSFERENCIA;
COB-001858;DOC-2024-01937;2024-12-02;CLP;6445090;TRANSFERENCIA;
COB-001882;DOC-2024-00949;2024-12-02;CLP;9632920;TRANSFERENCIA;
COB-002007;DOC-2024-00907;2024-12-02;CLP;5071387;TRANSFERENCIA;
COB-002013;DOC-2024-01510;2024-12-02;CLP;1413762;TRANSFERENCIA;
COB-002119;DOC-2024-00134;2024-12-02;USD;18774.5;FACTORING;FCT-2024-0070
COB-002132;DOC-2024-00190;2024-12-02;USD;75102.62;FACTORING;FCT-2024-0073
COB-001267;DOC-2024-01763;2024-12-03;CLP;8966175;TRANSFERENCIA;
COB-001279;DOC-2024-00249;2024-12-03;USD;2389.01;TRANSFERENCIA;FCT-2024-0034
COB-001414;DOC-2024-00232;2024-12-03;USD;26799.48;TRANSFERENCIA;
COB-001462;DOC-2024-01355;2024-12-03;CLP;3655079;TRANSFERENCIA;
COB-001563;DOC-2024-00802;2024-12-03;CLP;2038176;TRANSFERENCIA;
COB-001677;DOC-2024-01176;2024-12-03;CLP;612883;TRANSFERENCIA;
COB-000115;DOC-2024-01765;2024-12-04;CLP;4166164;TRANSFERENCIA;
COB-000166;DOC-2024-00951;2024-12-04;CLP;1019278;TRANSFERENCIA;
COB-000578;DOC-2024-01236;2024-12-04;CLP;5665420;CHEQUE;
COB-000903;DOC-2024-00777;2024-12-04;CLP;5260246;TRANSFERENCIA;
COB-000995;DOC-2024-01358;2024-12-04;CLP;2361713;TRANSFERENCIA;
COB-001340;DOC-2024-01550;2024-12-04;CLP;18919599;TRANSFERENCIA;
COB-001536;DOC-2024-00078;2024-12-04;USD;23075.85;TRANSFERENCIA;FCT-2024-0042
COB-001749;DOC-2024-01495;2024-12-04;CLP;4354554;CHEQUE;
COB-002003;DOC-2024-00746;2024-12-04;CLP;7126843;TRANSFERENCIA;
COB-001498;DOC-2024-00352;2024-12-05;USD;88348.9;CHEQUE;
COB-001670;DOC-2024-00825;2024-12-05;CLP;9673385;TRANSFERENCIA;
COB-001746;DOC-2024-01388;2024-12-05;CLP;6565530;TRANSFERENCIA;
COB-001982;DOC-2024-00612;2024-12-05;CLP;2574463;TRANSFERENCIA;
COB-002162;DOC-2024-00181;2024-12-05;USD;93658.28;FACTORING;FCT-2024-0075
COB-000658;DOC-2024-01143;2024-12-06;CLP;6405804;TRANSFERENCIA;
COB-001288;DOC-2024-01175;2024-12-06;CLP;9938994;TRANSFERENCIA;
COB-001308;DOC-2024-01265;2024-12-06;CLP;3008689;TRANSFERENCIA;
COB-001686;DOC-2024-01726;2024-12-06;CLP;6776128;TRANSFERENCIA;
